word: aalii	start: 1736656680.138134	end: 1736656680.583640
word: arede	start: 1736656807.974990	end: 1736656808.720412
word: arena	start: 1736656808.433638	end: 1736656809.121266
word: arefy	start: 1736656808.028956	end: 1736656809.346763
word: areic	start: 1736656808.090009	end: 1736656809.400380
word: arene	start: 1736656808.721118	end: 1736656809.459000
word: arere	start: 1736656809.347481	end: 1736656809.763021
word: arepa	start: 1736656809.122038	end: 1736656809.807582
word: arete	start: 1736656809.401102	end: 1736656810.140539
word: argal	start: 1736656809.808376	end: 1736656810.500940
word: arett	start: 1736656809.763722	end: 1736656810.507315
word: arets	start: 1736656809.459734	end: 1736656810.785512
word: argan	start: 1736656810.141214	end: 1736656810.835610
word: argil	start: 1736656810.501660	end: 1736656811.816990
word: argle	start: 1736656810.508021	end: 1736656811.825886
word: argol	start: 1736656810.786248	end: 1736656812.099371
word: argon	start: 1736656810.836302	end: 1736656812.157109
word: arhat	start: 1736656812.157736	end: 1736656812.859464
word: argot	start: 1736656811.817708	end: 1736656813.143826
word: argue	start: 1736656811.826647	end: 1736656813.162980
word: argus	start: 1736656812.100160	end: 1736656813.425726
word: arias	start: 1736656812.860174	end: 1736656813.550162
word: ariki	start: 1736656813.163681	end: 1736656813.908524
word: ariel	start: 1736656813.144670	end: 1736656814.462121
word: arils	start: 1736656813.426486	end: 1736656814.733662
word: ariot	start: 1736656813.550924	end: 1736656814.863488
word: arise	start: 1736656813.909235	end: 1736656815.220202
word: arish	start: 1736656814.462840	end: 1736656815.773930
word: arked	start: 1736656814.734385	end: 1736656816.045375
word: arled	start: 1736656814.864178	end: 1736656816.184875
word: arles	start: 1736656815.220927	end: 1736656816.550361
word: armer	start: 1736656816.046099	end: 1736656816.784796
word: armed	start: 1736656815.774631	end: 1736656817.108685
word: armor	start: 1736656816.785474	end: 1736656817.515157
word: armet	start: 1736656816.185621	end: 1736656817.516377
word: arnas	start: 1736656817.109390	end: 1736656817.802202
word: armil	start: 1736656816.551079	end: 1736656817.873420
word: aroba	start: 1736656817.516950	end: 1736656818.211581
word: aroha	start: 1736656817.802883	end: 1736656818.489616
word: arnut	start: 1736656817.515919	end: 1736656818.828463
word: aroma	start: 1736656818.212316	end: 1736656818.902858
word: aroid	start: 1736656817.874111	end: 1736656819.190320
word: arpas	start: 1736656818.829203	end: 1736656819.519014
word: arrah	start: 1736656819.191067	end: 1736656819.574471
word: arose	start: 1736656818.490271	end: 1736656819.797969
word: arras	start: 1736656819.519771	end: 1736656819.903209
word: array	start: 1736656819.575164	end: 1736656819.968988
word: arpen	start: 1736656818.903560	end: 1736656820.215544
word: arret	start: 1736656819.798721	end: 1736656820.536098
word: arris	start: 1736656819.903918	end: 1736656820.625701
word: arrow	start: 1736656819.969710	end: 1736656820.702520
word: arroz	start: 1736656820.216221	end: 1736656820.949687
word: arses	start: 1736656820.626401	end: 1736656821.360783
word: arsis	start: 1736656820.950398	end: 1736656821.714576
word: arsed	start: 1736656820.536840	end: 1736656821.845493
word: arsey	start: 1736656820.703204	end: 1736656822.019859
word: artal	start: 1736656821.715260	end: 1736656822.408529
word: arson	start: 1736656821.361547	end: 1736656822.675488
word: artel	start: 1736656821.846236	end: 1736656823.170574
word: artic	start: 1736656822.020576	end: 1736656823.340459
word: artis	start: 1736656822.409234	end: 1736656823.740552
word: artsy	start: 1736656822.676201	end: 1736656824.003836
word: arval	start: 1736656823.741276	end: 1736656824.453807
word: aruhe	start: 1736656823.171328	end: 1736656824.528187
word: arums	start: 1736656823.341175	end: 1736656824.727442
word: arvee	start: 1736656824.004595	end: 1736656824.788830
word: asana	start: 1736656824.728143	end: 1736656825.130430
word: arvos	start: 1736656824.454529	end: 1736656825.815212
word: aryls	start: 1736656824.528891	end: 1736656825.851027
word: ascon	start: 1736656824.789562	end: 1736656826.099818
word: ascot	start: 1736656825.131100	end: 1736656826.463291
word: ascus	start: 1736656825.815947	end: 1736656826.553203
word: asdic	start: 1736656825.851712	end: 1736656827.170203
word: ashes	start: 1736656826.553913	end: 1736656827.283336
word: ashed	start: 1736656826.100493	end: 1736656827.411546
word: ashen	start: 1736656826.463984	end: 1736656827.789370
word: ashet	start: 1736656827.170884	end: 1736656828.484100
word: aside	start: 1736656827.284050	end: 1736656828.606488
word: asked	start: 1736656827.412153	end: 1736656828.730515
word: asker	start: 1736656827.790067	end: 1736656829.113809
word: askos	start: 1736656828.731189	end: 1736656829.464987
word: askew	start: 1736656828.484784	end: 1736656829.814080
word: askoi	start: 1736656828.607145	end: 1736656829.929418
word: aspen	start: 1736656829.114513	end: 1736656830.447242
word: asper	start: 1736656829.465748	end: 1736656830.784810
word: aspic	start: 1736656829.814779	end: 1736656831.125750
word: aspis	start: 1736656830.447866	end: 1736656831.176086
word: aspie	start: 1736656829.930102	end: 1736656831.240612
word: assai	start: 1736656831.126545	end: 1736656831.511791
word: assam	start: 1736656831.176777	end: 1736656831.567777
word: assay	start: 1736656831.241375	end: 1736656831.631119
word: asses	start: 1736656831.512484	end: 1736656831.950185
word: aspro	start: 1736656830.785487	end: 1736656832.099253
word: asset	start: 1736656831.568459	end: 1736656832.303744
word: assez	start: 1736656831.631799	end: 1736656832.362757
word: assot	start: 1736656831.950907	end: 1736656832.684118
word: asura	start: 1736656832.684829	end: 1736656833.375794
word: aster	start: 1736656832.099970	end: 1736656833.408099
word: astir	start: 1736656832.304425	end: 1736656833.632124
word: astun	start: 1736656832.363439	end: 1736656833.679315
word: asway	start: 1736656833.376469	end: 1736656834.076176
word: asyla	start: 1736656833.632925	end: 1736656834.335845
word: ataps	start: 1736656833.680005	end: 1736656834.377029
word: aswim	start: 1736656833.408857	end: 1736656834.732990
word: ataxy	start: 1736656834.076948	end: 1736656834.783903
word: atigi	start: 1736656834.336571	end: 1736656835.081027
word: atilt	start: 1736656834.377767	end: 1736656835.118269
word: atlas	start: 1736656834.784615	end: 1736656835.481279
word: atman	start: 1736656835.081775	end: 1736656835.789776
word: atmas	start: 1736656835.118950	end: 1736656835.822704
word: atimy	start: 1736656834.733787	end: 1736656836.060454
word: atmos	start: 1736656835.482048	end: 1736656836.814748
word: atocs	start: 1736656835.790490	end: 1736656837.126303
word: atoke	start: 1736656835.823385	end: 1736656837.137392
word: atoks	start: 1736656836.061149	end: 1736656837.381579
word: atoll	start: 1736656836.815426	end: 1736656837.555443
word: atoms	start: 1736656837.126989	end: 1736656838.447460
word: atomy	start: 1736656837.138058	end: 1736656838.461060
word: atone	start: 1736656837.382248	end: 1736656838.697545
word: atony	start: 1736656837.556055	end: 1736656838.871346
word: atria	start: 1736656838.461828	end: 1736656839.150626
word: attap	start: 1736656838.872034	end: 1736656839.256537
word: attar	start: 1736656839.151349	end: 1736656839.543981
word: atopy	start: 1736656838.448166	end: 1736656839.781984
word: attic	start: 1736656839.257273	end: 1736656839.995281
word: atrip	start: 1736656838.698216	end: 1736656840.018245
word: audad	start: 1736656839.782710	end: 1736656840.172263
word: atuas	start: 1736656839.544663	end: 1736656840.239311
word: audio	start: 1736656839.996004	end: 1736656841.310523
word: audit	start: 1736656840.018925	end: 1736656841.334328
word: auger	start: 1736656840.173024	end: 1736656841.496499
word: aught	start: 1736656840.240044	end: 1736656841.565167
word: aulas	start: 1736656841.334989	end: 1736656842.027797
word: augur	start: 1736656841.311262	end: 1736656842.047670
word: aulic	start: 1736656841.497244	end: 1736656842.826518
word: auloi	start: 1736656841.565831	end: 1736656842.873325
word: aulos	start: 1736656842.028488	end: 1736656843.341707
word: aumil	start: 1736656842.048387	end: 1736656843.374147
word: aurae	start: 1736656843.374895	end: 1736656844.057588
word: aunes	start: 1736656842.827147	end: 1736656844.147511
word: aunts	start: 1736656842.874002	end: 1736656844.195668
word: aurar	start: 1736656844.148182	end: 1736656844.536588
word: aunty	start: 1736656843.342397	end: 1736656844.664962
word: aural	start: 1736656844.058257	end: 1736656844.749082
word: auras	start: 1736656844.196370	end: 1736656844.890239
word: aurei	start: 1736656844.537266	end: 1736656845.846476
word: aures	start: 1736656844.665635	end: 1736656845.972991
word: auric	start: 1736656844.749718	end: 1736656846.062446
word: auris	start: 1736656844.890972	end: 1736656846.224432
word: aurum	start: 1736656845.847240	end: 1736656846.590233
word: avail	start: 1736656846.225123	end: 1736656846.926249
word: avale	start: 1736656846.591019	end: 1736656847.296639
word: autos	start: 1736656845.973667	end: 1736656847.306370
word: auxin	start: 1736656846.063119	end: 1736656847.395952
word: avant	start: 1736656846.926909	end: 1736656847.625695
word: avast	start: 1736656847.297460	end: 1736656847.996008
word: avels	start: 1736656847.307071	end: 1736656848.627278
word: avens	start: 1736656847.396613	end: 1736656848.723922
word: avers	start: 1736656847.626369	end: 1736656848.957298
word: avert	start: 1736656847.996780	end: 1736656849.328069
word: avgas	start: 1736656848.627893	end: 1736656849.330682
word: avian	start: 1736656848.724691	end: 1736656849.415259
word: avine	start: 1736656848.957952	end: 1736656850.288582
word: avise	start: 1736656849.331342	end: 1736656850.660515
word: avion	start: 1736656849.328858	end: 1736656850.680476
word: aviso	start: 1736656849.415955	end: 1736656850.741734
word: avize	start: 1736656850.289341	end: 1736656851.597997
word: avoid	start: 1736656850.661307	end: 1736656851.987614
word: avows	start: 1736656850.681185	end: 1736656852.020324
word: avyze	start: 1736656850.742407	end: 1736656852.074893
word: await	start: 1736656851.598631	end: 1736656852.293464
word: awake	start: 1736656851.988317	end: 1736656852.681247
word: award	start: 1736656852.021024	end: 1736656852.712645
word: aware	start: 1736656852.075581	end: 1736656852.759535
word: awarn	start: 1736656852.294132	end: 1736656852.987547
word: awash	start: 1736656852.681958	end: 1736656853.379098
word: awato	start: 1736656852.713337	end: 1736656853.403697
word: awave	start: 1736656852.760218	end: 1736656853.446729
word: aways	start: 1736656852.988249	end: 1736656853.687922
word: aweel	start: 1736656853.404440	end: 1736656854.151069
word: awdls	start: 1736656853.379856	end: 1736656854.716445
word: aweto	start: 1736656853.447371	end: 1736656854.764144
word: awful	start: 1736656853.688605	end: 1736656855.021646
word: awing	start: 1736656854.151780	end: 1736656855.491621
word: awmry	start: 1736656854.717151	end: 1736656856.063052
word: awned	start: 1736656854.764821	end: 1736656856.108889
word: awner	start: 1736656855.022355	end: 1736656856.350721
word: awoke	start: 1736656855.492365	end: 1736656856.819935
word: awols	start: 1736656856.063824	end: 1736656857.387799
word: awork	start: 1736656856.109570	end: 1736656857.431468
word: axial	start: 1736656856.820643	end: 1736656857.508593
word: axels	start: 1736656856.351443	end: 1736656857.684662
word: axile	start: 1736656857.388524	end: 1736656858.696734
word: axils	start: 1736656857.432125	end: 1736656858.750983
word: axing	start: 1736656857.509278	end: 1736656858.843985
word: axiom	start: 1736656857.685347	end: 1736656859.019628
word: axion	start: 1736656858.697448	end: 1736656859.997391
word: axite	start: 1736656858.751681	end: 1736656860.056028
word: axled	start: 1736656858.844669	end: 1736656860.163477
word: axles	start: 1736656859.020280	end: 1736656860.339781
word: axman	start: 1736656859.998091	end: 1736656860.698708
word: axmen	start: 1736656860.056719	end: 1736656861.386589
word: axoid	start: 1736656860.164214	end: 1736656861.498323
word: axone	start: 1736656860.340460	end: 1736656861.667637
word: ayaya	start: 1736656861.499016	end: 1736656861.720747
word: axons	start: 1736656860.699522	end: 1736656862.038775
word: ayahs	start: 1736656861.387215	end: 1736656862.080950
word: ayelp	start: 1736656861.668314	end: 1736656863.003478
word: aygre	start: 1736656861.721518	end: 1736656863.068618
word: ayins	start: 1736656862.039516	end: 1736656863.383349
word: ayont	start: 1736656862.081658	end: 1736656863.403362
word: azans	start: 1736656863.384205	end: 1736656864.076111
word: ayres	start: 1736656863.004194	end: 1736656864.345717
word: ayrie	start: 1736656863.069355	end: 1736656864.388485
word: azide	start: 1736656863.404039	end: 1736656864.722027
word: azido	start: 1736656864.076779	end: 1736656865.397662
word: azine	start: 1736656864.346464	end: 1736656865.662126
word: azlon	start: 1736656864.389215	end: 1736656865.708732
word: azoic	start: 1736656864.722753	end: 1736656866.046359
word: azole	start: 1736656865.398290	end: 1736656866.700345
word: azons	start: 1736656865.662834	end: 1736656866.979814
word: azote	start: 1736656865.709464	end: 1736656867.026331
word: azoth	start: 1736656866.047027	end: 1736656867.379772
word: azuki	start: 1736656866.701041	end: 1736656868.028612
word: azure	start: 1736656866.980570	end: 1736656868.302400
word: azurn	start: 1736656867.027031	end: 1736656868.350693
word: azury	start: 1736656867.380520	end: 1736656868.731191
word: azygy	start: 1736656868.029319	end: 1736656868.777582
word: baaed	start: 1736656868.731868	end: 1736656869.460909
word: baals	start: 1736656868.778258	end: 1736656869.510756
word: azyme	start: 1736656868.303147	end: 1736656869.628563
word: azyms	start: 1736656868.351401	end: 1736656869.687675
word: babas	start: 1736656869.461567	end: 1736656869.840170
word: babka	start: 1736656869.688396	end: 1736656870.067985
word: babel	start: 1736656869.511435	end: 1736656870.187449
word: baboo	start: 1736656869.840852	end: 1736656870.220001
word: babes	start: 1736656869.629262	end: 1736656870.314663
word: bacca	start: 1736656870.220681	end: 1736656870.640179
word: babul	start: 1736656870.068678	end: 1736656870.750898
word: babus	start: 1736656870.188154	end: 1736656870.868673
word: bacco	start: 1736656870.315416	end: 1736656871.047268
word: baccy	start: 1736656870.640866	end: 1736656871.389030
word: bacha	start: 1736656870.751671	end: 1736656871.485276
