word: pared	start: 1736666369.940981	end: 1736666370.512906
word: calif	start: 1736666598.917514	end: 1736666599.459822
word: necks	start: 1736666599.459843	end: 1736666600.003266
word: bloke	start: 1736666600.003288	end: 1736666600.533122
word: shaky	start: 1736666600.533144	end: 1736666601.079428
word: bongo	start: 1736666601.079460	end: 1736666601.379563
word: vomit	start: 1736666601.379591	end: 1736666601.917297
word: guise	start: 1736666601.917318	end: 1736666602.445843
word: avert	start: 1736666602.445863	end: 1736666602.989263
word: snell	start: 1736666602.989284	end: 1736666603.287752
word: crepe	start: 1736666603.287773	end: 1736666603.584966
word: torts	start: 1736666603.584989	end: 1736666603.868830
word: anode	start: 1736666603.868850	end: 1736666604.405336
word: varna	start: 1736666604.405357	end: 1736666604.704769
word: shale	start: 1736666604.704791	end: 1736666605.232025
word: butyl	start: 1736666605.232049	end: 1736666605.783265
word: eerie	start: 1736666605.783291	end: 1736666605.950820
word: ponce	start: 1736666605.950843	end: 1736666606.484642
word: meath	start: 1736666606.484666	end: 1736666607.023292
word: brisk	start: 1736666607.023316	end: 1736666607.560747
word: reals	start: 1736666607.560768	end: 1736666608.087035
word: erode	start: 1736666608.087057	end: 1736666608.372494
word: noses	start: 1736666608.372521	end: 1736666608.678758
word: horst	start: 1736666608.678784	end: 1736666609.206462
word: moray	start: 1736666609.206477	end: 1736666609.737763
word: blurb	start: 1736666609.737784	end: 1736666610.033093
word: oiled	start: 1736666610.033120	end: 1736666610.568226
word: pores	start: 1736666610.568250	end: 1736666611.093700
word: waite	start: 1736666611.093722	end: 1736666611.644387
word: girly	start: 1736666611.644408	end: 1736666612.185561
word: mourn	start: 1736666612.185582	end: 1736666612.718422
word: swain	start: 1736666612.718445	end: 1736666613.260189
word: repro	start: 1736666613.260210	end: 1736666613.546900
word: longs	start: 1736666613.546924	end: 1736666614.078198
word: biggs	start: 1736666614.078219	end: 1736666614.389361
word: latte	start: 1736666614.389384	end: 1736666614.690418
word: bower	start: 1736666614.690440	end: 1736666615.227703
word: groin	start: 1736666615.227725	end: 1736666615.766112
word: bambi	start: 1736666615.766179	end: 1736666616.060292
word: cleft	start: 1736666616.060316	end: 1736666616.595546
word: verso	start: 1736666616.595595	end: 1736666617.126391
word: dimes	start: 1736666617.126413	end: 1736666617.677261
word: fermi	start: 1736666617.677667	end: 1736666618.223367
word: lanai	start: 1736666618.223390	end: 1736666618.529847
word: chaps	start: 1736666618.529877	end: 1736666619.076303
word: mares	start: 1736666619.076325	end: 1736666619.615336
word: quill	start: 1736666619.615362	end: 1736666619.919867
word: laced	start: 1736666619.919888	end: 1736666620.475623
word: gable	start: 1736666620.475644	end: 1736666621.022922
word: carer	start: 1736666621.022942	end: 1736666621.329646
word: easel	start: 1736666621.329678	end: 1736666621.623537
word: amaze	start: 1736666621.623559	end: 1736666621.928250
word: cults	start: 1736666621.928272	end: 1736666622.469122
word: wists	start: 1736666622.469148	end: 1736666622.773049
word: bagel	start: 1736666622.773071	end: 1736666623.333409
word: jerks	start: 1736666623.333433	end: 1736666623.875392
word: keyed	start: 1736666623.875415	end: 1736666624.183891
word: reeve	start: 1736666624.183912	end: 1736666624.361324
word: macho	start: 1736666624.361346	end: 1736666624.917330
word: agora	start: 1736666624.917354	end: 1736666625.199647
word: mites	start: 1736666625.199668	end: 1736666625.738406
word: gauss	start: 1736666625.738429	end: 1736666626.045342
word: brill	start: 1736666626.045365	end: 1736666626.366587
word: gully	start: 1736666626.366609	end: 1736666626.671044
word: foxes	start: 1736666626.671068	end: 1736666627.216957
word: assam	start: 1736666627.216981	end: 1736666627.380903
word: evoke	start: 1736666627.380926	end: 1736666627.674560
word: moths	start: 1736666627.674581	end: 1736666628.224166
word: helms	start: 1736666628.224190	end: 1736666628.764721
word: cysts	start: 1736666628.764743	end: 1736666629.068608
word: ident	start: 1736666629.068629	end: 1736666629.612815
word: scamp	start: 1736666629.612843	end: 1736666630.152734
word: gizmo	start: 1736666630.152758	end: 1736666630.708681
word: spiel	start: 1736666630.708705	end: 1736666631.241498
word: yucca	start: 1736666631.241519	end: 1736666631.540099
word: appel	start: 1736666631.540121	end: 1736666631.832198
word: rouse	start: 1736666631.832218	end: 1736666632.365594
word: unfit	start: 1736666632.365617	end: 1736666632.901210
word: fluff	start: 1736666632.901234	end: 1736666633.068265
word: piled	start: 1736666633.068292	end: 1736666633.609234
word: brine	start: 1736666633.609255	end: 1736666634.152385
word: suing	start: 1736666634.152407	end: 1736666634.690783
word: delft	start: 1736666634.690804	end: 1736666635.240775
word: kinks	start: 1736666635.240796	end: 1736666635.526740
word: prank	start: 1736666635.526763	end: 1736666636.059803
word: vicar	start: 1736666636.059824	end: 1736666636.604956
word: diced	start: 1736666636.604981	end: 1736666636.897204
word: skool	start: 1736666636.897228	end: 1736666637.192726
word: canes	start: 1736666637.192748	end: 1736666637.734186
word: fouls	start: 1736666637.734208	end: 1736666638.270779
word: whine	start: 1736666638.270800	end: 1736666638.807119
word: mulch	start: 1736666638.807140	end: 1736666639.352909
word: bowes	start: 1736666639.352932	end: 1736666639.889656
word: fonds	start: 1736666639.889680	end: 1736666640.429047
word: chute	start: 1736666640.429069	end: 1736666640.975239
word: tenet	start: 1736666640.975261	end: 1736666641.136771
word: tabor	start: 1736666641.136791	end: 1736666641.669235
word: paseo	start: 1736666641.669257	end: 1736666642.204330
word: donut	start: 1736666642.204352	end: 1736666642.751983
word: grads	start: 1736666642.752006	end: 1736666643.278505
word: juror	start: 1736666643.278527	end: 1736666643.575198
word: fiche	start: 1736666643.575221	end: 1736666644.122824
word: flung	start: 1736666644.122845	end: 1736666644.660225
word: wiser	start: 1736666644.660246	end: 1736666645.192691
word: dumas	start: 1736666645.192714	end: 1736666645.729538
word: slade	start: 1736666645.729561	end: 1736666646.261066
word: mucho	start: 1736666646.261087	end: 1736666646.796619
word: flake	start: 1736666646.796650	end: 1736666647.338798
word: sykes	start: 1736666647.338820	end: 1736666647.632779
word: shove	start: 1736666647.632802	end: 1736666648.190100
word: limbo	start: 1736666648.190121	end: 1736666648.755427
word: jazzy	start: 1736666648.755448	end: 1736666649.076162
word: binge	start: 1736666649.076184	end: 1736666649.640966
word: sieve	start: 1736666649.640988	end: 1736666649.965478
word: shred	start: 1736666649.965502	end: 1736666650.518808
word: homie	start: 1736666650.518831	end: 1736666651.053394
word: liang	start: 1736666651.053415	end: 1736666651.596977
word: stint	start: 1736666651.596999	end: 1736666651.892573
word: ollie	start: 1736666651.892597	end: 1736666652.181227
word: sorta	start: 1736666652.181248	end: 1736666652.706930
word: crewe	start: 1736666652.706953	end: 1736666653.019636
word: laval	start: 1736666653.019661	end: 1736666653.184650
word: talon	start: 1736666653.184674	end: 1736666653.720426
word: flied	start: 1736666653.720448	end: 1736666654.264554
word: carta	start: 1736666654.264576	end: 1736666654.563812
word: snuff	start: 1736666654.563833	end: 1736666654.867256
word: tiled	start: 1736666654.867284	end: 1736666655.405122
word: skier	start: 1736666655.405143	end: 1736666655.948533
word: vowed	start: 1736666655.948555	end: 1736666656.491624
word: tetra	start: 1736666656.491644	end: 1736666656.776957
word: riffs	start: 1736666656.776978	end: 1736666657.072236
word: pauls	start: 1736666657.072256	end: 1736666657.612667
word: boron	start: 1736666657.612688	end: 1736666657.909281
word: garda	start: 1736666657.909307	end: 1736666658.207937
word: fryer	start: 1736666658.207960	end: 1736666658.510082
word: libel	start: 1736666658.510105	end: 1736666658.806865
word: waved	start: 1736666658.806887	end: 1736666659.358887
word: swung	start: 1736666659.358909	end: 1736666659.898543
word: slime	start: 1736666659.898566	end: 1736666660.437573
word: overt	start: 1736666660.437595	end: 1736666660.969092
word: stink	start: 1736666660.969114	end: 1736666661.503575
word: edema	start: 1736666661.503596	end: 1736666661.798664
word: comps	start: 1736666661.798690	end: 1736666662.334810
word: ronin	start: 1736666662.334832	end: 1736666662.635924
word: aland	start: 1736666662.635945	end: 1736666662.925237
word: riggs	start: 1736666662.925261	end: 1736666663.232338
word: marge	start: 1736666663.232358	end: 1736666663.770062
word: wakes	start: 1736666663.770083	end: 1736666664.310602
word: gloom	start: 1736666664.310623	end: 1736666664.621629
word: enrol	start: 1736666664.621649	end: 1736666665.146738
word: nerds	start: 1736666665.146759	end: 1736666665.678573
word: slump	start: 1736666665.678596	end: 1736666666.226729
word: bulge	start: 1736666666.226754	end: 1736666666.764759
word: fades	start: 1736666666.764783	end: 1736666667.301698
word: bally	start: 1736666667.301722	end: 1736666667.617663
word: whips	start: 1736666667.617687	end: 1736666668.151841
word: vixen	start: 1736666668.151862	end: 1736666668.702087
word: frees	start: 1736666668.702109	end: 1736666669.007823
word: grays	start: 1736666669.007844	end: 1736666669.537332
word: germs	start: 1736666669.537347	end: 1736666670.070349
word: ascot	start: 1736666670.070371	end: 1736666670.601391
word: adder	start: 1736666670.601414	end: 1736666670.892085
word: herds	start: 1736666670.892106	end: 1736666671.425924
word: prick	start: 1736666671.425945	end: 1736666671.968991
word: pluck	start: 1736666671.969014	end: 1736666672.505287
word: tiers	start: 1736666672.505313	end: 1736666673.032927
word: waugh	start: 1736666673.032949	end: 1736666673.585924
word: peeps	start: 1736666673.585949	end: 1736666673.747196
word: dries	start: 1736666673.747223	end: 1736666674.276760
word: odors	start: 1736666674.276776	end: 1736666674.568445
word: petal	start: 1736666674.568472	end: 1736666675.115795
word: laird	start: 1736666675.115816	end: 1736666675.665874
word: truce	start: 1736666675.665897	end: 1736666676.210127
word: feral	start: 1736666676.210148	end: 1736666676.749034
word: lofts	start: 1736666676.749061	end: 1736666677.289593
word: enews	start: 1736666677.289650	end: 1736666677.588109
word: swami	start: 1736666677.588131	end: 1736666678.133240
word: agate	start: 1736666678.133265	end: 1736666678.426724
word: slabs	start: 1736666678.426746	end: 1736666678.721258
word: sault	start: 1736666678.721281	end: 1736666679.278624
word: ceres	start: 1736666679.278646	end: 1736666679.579910
word: hoist	start: 1736666679.579933	end: 1736666680.118456
word: hefty	start: 1736666680.118482	end: 1736666680.680018
word: spout	start: 1736666680.680040	end: 1736666681.216321
word: amman	start: 1736666681.216345	end: 1736666681.376811
word: spoof	start: 1736666681.376834	end: 1736666681.684041
word: mules	start: 1736666681.684065	end: 1736666682.227165
word: ducts	start: 1736666682.227189	end: 1736666682.768630
word: atoll	start: 1736666682.768656	end: 1736666683.067716
word: looms	start: 1736666683.067739	end: 1736666683.375472
word: flank	start: 1736666683.375494	end: 1736666683.917631
word: clogs	start: 1736666683.917654	end: 1736666684.456223
word: primo	start: 1736666684.456244	end: 1736666684.995174
word: trois	start: 1736666684.995196	end: 1736666685.516285
word: bowed	start: 1736666685.516311	end: 1736666686.058952
word: telex	start: 1736666686.058974	end: 1736666686.369669
word: retry	start: 1736666686.369690	end: 1736666686.661454
word: crock	start: 1736666686.661475	end: 1736666686.948333
word: porta	start: 1736666686.948356	end: 1736666687.478977
word: koala	start: 1736666687.478999	end: 1736666687.784121
word: hives	start: 1736666687.784143	end: 1736666688.325767
word: tiara	start: 1736666688.325788	end: 1736666688.624499
word: pubic	start: 1736666688.624518	end: 1736666689.170343
word: zoned	start: 1736666689.170367	end: 1736666689.713924
word: squat	start: 1736666689.713946	end: 1736666690.247444
word: cadre	start: 1736666690.247466	end: 1736666690.799057
word: slams	start: 1736666690.799079	end: 1736666691.085470
word: firth	start: 1736666691.085494	end: 1736666691.624844
word: faxed	start: 1736666691.624865	end: 1736666692.185556
word: tonne	start: 1736666692.185581	end: 1736666692.487226
word: nouns	start: 1736666692.487248	end: 1736666692.772454
word: mocha	start: 1736666692.772475	end: 1736666693.307233
word: rayon	start: 1736666693.307255	end: 1736666693.855043
word: eject	start: 1736666693.855064	end: 1736666694.143795
word: inert	start: 1736666694.143815	end: 1736666694.673281
word: stalk	start: 1736666694.673306	end: 1736666695.211914
word: anvil	start: 1736666695.211936	end: 1736666695.750893
word: hydra	start: 1736666695.750913	end: 1736666696.284510
word: heaps	start: 1736666696.284533	end: 1736666696.823071
word: skunk	start: 1736666696.823092	end: 1736666697.119540
word: doves	start: 1736666697.119561	end: 1736666697.656421
word: nudge	start: 1736666697.656443	end: 1736666698.199031
word: dared	start: 1736666698.199057	end: 1736666698.489745
word: caron	start: 1736666698.489767	end: 1736666699.024595
word: erred	start: 1736666699.024619	end: 1736666699.185705
word: toned	start: 1736666699.185728	end: 1736666699.728516
word: cling	start: 1736666699.728540	end: 1736666700.270527
word: ethos	start: 1736666700.270549	end: 1736666700.792398
word: relic	start: 1736666700.792421	end: 1736666701.335988
word: asker	start: 1736666701.336011	end: 1736666701.865370
word: swish	start: 1736666701.865392	end: 1736666702.156849
word: apnea	start: 1736666702.156870	end: 1736666702.452647
word: carve	start: 1736666702.452671	end: 1736666703.002350
word: harms	start: 1736666703.002372	end: 1736666703.537764
word: totem	start: 1736666703.537781	end: 1736666703.834085
word: fumes	start: 1736666703.834111	end: 1736666704.368962
word: volta	start: 1736666704.368981	end: 1736666704.903425
word: roper	start: 1736666704.903446	end: 1736666705.202610
word: craze	start: 1736666705.202633	end: 1736666705.740103
word: reddy	start: 1736666705.740123	end: 1736666706.042374
word: inlay	start: 1736666706.042396	end: 1736666706.586229
word: knoll	start: 1736666706.586256	end: 1736666706.887282
