word: wince	start: 1736660332.828661	end: 1736660333.865756
word: rants	start: 1736660775.415599	end: 1736660776.483596
word: iring	start: 1736660776.483613	end: 1736660777.068118
word: plump	start: 1736660777.068134	end: 1736660777.669102
word: kojis	start: 1736660777.669118	end: 1736660778.747335
word: wryly	start: 1736660778.747350	end: 1736660779.360121
word: teeny	start: 1736660779.360137	end: 1736660779.970642
word: neuks	start: 1736660779.970659	end: 1736660781.048472
word: sapan	start: 1736660781.048488	end: 1736660781.683308
word: sunna	start: 1736660781.683324	end: 1736660782.283560
word: zizel	start: 1736660782.283576	end: 1736660782.877003
word: humus	start: 1736660782.877019	end: 1736660783.473167
word: rasps	start: 1736660783.473184	end: 1736660784.088682
word: takky	start: 1736660784.088699	end: 1736660784.695200
word: perch	start: 1736660784.695215	end: 1736660785.764462
word: myxos	start: 1736660785.764479	end: 1736660786.830647
word: aroid	start: 1736660786.830663	end: 1736660787.898432
word: leare	start: 1736660787.898448	end: 1736660788.497357
word: sunny	start: 1736660788.497373	end: 1736660789.110760
word: croup	start: 1736660789.110775	end: 1736660790.205634
word: clomp	start: 1736660790.205658	end: 1736660791.285435
word: bisks	start: 1736660791.285450	end: 1736660791.879114
word: crout	start: 1736660791.879130	end: 1736660792.938017
word: arere	start: 1736660792.938033	end: 1736660793.281227
word: kiefs	start: 1736660793.281243	end: 1736660794.345662
word: panic	start: 1736660794.345679	end: 1736660795.417498
word: djinn	start: 1736660795.417514	end: 1736660796.044691
word: orcin	start: 1736660796.044707	end: 1736660797.129488
word: mites	start: 1736660797.129504	end: 1736660798.187616
word: djins	start: 1736660798.187634	end: 1736660799.259005
word: begad	start: 1736660799.259025	end: 1736660800.329508
word: staun	start: 1736660800.329524	end: 1736660801.438555
word: dawah	start: 1736660801.438573	end: 1736660802.045950
word: henge	start: 1736660802.045966	end: 1736660802.654708
word: plunk	start: 1736660802.654725	end: 1736660803.743398
word: homme	start: 1736660803.743415	end: 1736660804.323715
word: begar	start: 1736660804.323733	end: 1736660805.355616
word: coped	start: 1736660805.355638	end: 1736660806.410645
word: magus	start: 1736660806.410660	end: 1736660807.477452
word: sidha	start: 1736660807.477468	end: 1736660808.556640
word: tyros	start: 1736660808.556662	end: 1736660809.597155
word: felty	start: 1736660809.597171	end: 1736660810.654174
word: copes	start: 1736660810.654232	end: 1736660811.729537
word: moory	start: 1736660811.729553	end: 1736660812.352361
word: clonk	start: 1736660812.352397	end: 1736660813.456366
word: genal	start: 1736660813.456383	end: 1736660814.537509
word: perdu	start: 1736660814.537526	end: 1736660815.641422
word: studs	start: 1736660815.641438	end: 1736660816.222893
word: perdy	start: 1736660816.222919	end: 1736660817.328258
word: clons	start: 1736660817.328273	end: 1736660818.410719
word: shiva	start: 1736660818.410737	end: 1736660819.519554
word: camel	start: 1736660819.519572	end: 1736660820.567179
word: suite	start: 1736660820.567194	end: 1736660821.639486
word: trend	start: 1736660821.639503	end: 1736660822.736819
word: reede	start: 1736660822.736862	end: 1736660823.112204
word: clews	start: 1736660823.112220	end: 1736660824.171382
word: cames	start: 1736660824.171403	end: 1736660825.245091
word: neume	start: 1736660825.245109	end: 1736660825.859901
word: raffs	start: 1736660825.859916	end: 1736660826.457813
word: looms	start: 1736660826.457831	end: 1736660827.068622
word: suits	start: 1736660827.068638	end: 1736660827.663083
word: reeds	start: 1736660827.663099	end: 1736660828.279381
word: neums	start: 1736660828.279401	end: 1736660829.378165
word: avine	start: 1736660829.378181	end: 1736660830.461286
word: gurly	start: 1736660830.461306	end: 1736660831.564623
word: carat	start: 1736660831.564639	end: 1736660832.178287
word: bacha	start: 1736660832.178312	end: 1736660832.806042
word: thali	start: 1736660832.806058	end: 1736660833.908724
word: darga	start: 1736660833.908747	end: 1736660834.501145
word: yelps	start: 1736660834.501162	end: 1736660835.583123
word: crown	start: 1736660835.583140	end: 1736660836.649829
word: bosun	start: 1736660836.649844	end: 1736660837.716324
word: aswim	start: 1736660837.716339	end: 1736660838.809248
word: zippy	start: 1736660838.809269	end: 1736660839.427628
word: crows	start: 1736660839.427644	end: 1736660840.528842
word: tapis	start: 1736660840.528861	end: 1736660841.610943
word: cloot	start: 1736660841.610961	end: 1736660842.224930
word: erven	start: 1736660842.224949	end: 1736660842.844717
word: lobby	start: 1736660842.844737	end: 1736660843.462617
word: warbs	start: 1736660843.462634	end: 1736660844.554607
word: arett	start: 1736660844.554625	end: 1736660845.170076
word: panko	start: 1736660845.170105	end: 1736660846.273394
word: jager	start: 1736660846.273418	end: 1736660847.367950
word: gored	start: 1736660847.367969	end: 1736660848.455614
word: atmas	start: 1736660848.455629	end: 1736660849.058735
word: eikon	start: 1736660849.058756	end: 1736660850.162389
word: pudic	start: 1736660850.162405	end: 1736660851.259401
word: coate	start: 1736660851.259419	end: 1736660852.324966
word: liens	start: 1736660852.324985	end: 1736660853.402531
word: cissy	start: 1736660853.402548	end: 1736660854.034310
word: leuco	start: 1736660854.034344	end: 1736660855.123131
word: podal	start: 1736660855.123187	end: 1736660856.206560
word: ulema	start: 1736660856.206577	end: 1736660857.292305
word: carbs	start: 1736660857.292324	end: 1736660858.375270
word: noles	start: 1736660858.375287	end: 1736660859.423886
word: coats	start: 1736660859.423901	end: 1736660860.510883
word: avion	start: 1736660860.510898	end: 1736660861.613099
word: farse	start: 1736660861.613116	end: 1736660862.660279
word: whump	start: 1736660862.660299	end: 1736660863.787448
word: gowan	start: 1736660863.787464	end: 1736660864.889828
word: fices	start: 1736660864.889848	end: 1736660865.965421
word: seels	start: 1736660865.965437	end: 1736660866.297447
word: clops	start: 1736660866.297462	end: 1736660867.387891
word: wists	start: 1736660867.387909	end: 1736660868.009628
word: hurts	start: 1736660868.009648	end: 1736660869.070376
word: celeb	start: 1736660869.070393	end: 1736660869.696998
word: couch	start: 1736660869.697038	end: 1736660870.308451
word: chump	start: 1736660870.308468	end: 1736660871.425628
word: urban	start: 1736660871.425645	end: 1736660872.520342
word: emery	start: 1736660872.520358	end: 1736660873.135219
word: rondo	start: 1736660873.135272	end: 1736660873.746549
word: moyle	start: 1736660873.746566	end: 1736660874.794938
word: reefs	start: 1736660874.794954	end: 1736660875.405338
word: laver	start: 1736660875.405355	end: 1736660876.478872
word: pasha	start: 1736660876.478889	end: 1736660877.090871
word: damme	start: 1736660877.090891	end: 1736660877.702876
word: wifie	start: 1736660877.702912	end: 1736660878.318352
word: earns	start: 1736660878.318386	end: 1736660879.361554
word: ohias	start: 1736660879.361572	end: 1736660880.391361
word: gurns	start: 1736660880.391381	end: 1736660881.435829
word: earnt	start: 1736660881.435880	end: 1736660882.526732
word: rider	start: 1736660882.526748	end: 1736660883.138785
word: visor	start: 1736660883.138801	end: 1736660884.217432
word: krans	start: 1736660884.217451	end: 1736660885.288090
word: pashm	start: 1736660885.288135	end: 1736660886.360302
word: zizit	start: 1736660886.360317	end: 1736660886.694884
word: skols	start: 1736660886.694901	end: 1736660887.274508
word: rushy	start: 1736660887.274530	end: 1736660888.335711
word: mieve	start: 1736660888.335728	end: 1736660888.938395
word: mulie	start: 1736660888.938410	end: 1736660889.958946
word: dozen	start: 1736660889.958961	end: 1736660891.023514
word: debur	start: 1736660891.023532	end: 1736660892.123177
word: coude	start: 1736660892.123197	end: 1736660893.201930
word: acnes	start: 1736660893.201946	end: 1736660894.279538
word: chunk	start: 1736660894.279554	end: 1736660895.397048
word: artic	start: 1736660895.397064	end: 1736660896.503985
word: foray	start: 1736660896.504001	end: 1736660897.584165
word: kalis	start: 1736660897.584182	end: 1736660898.654660
word: vints	start: 1736660898.654677	end: 1736660899.729315
word: wards	start: 1736660899.729331	end: 1736660900.791935
word: dawed	start: 1736660900.791951	end: 1736660901.361684
word: rones	start: 1736660901.361746	end: 1736660902.434260
word: gorge	start: 1736660902.434275	end: 1736660903.017752
word: begem	start: 1736660903.017768	end: 1736660903.645936
word: hatha	start: 1736660903.645953	end: 1736660903.975839
word: dhuti	start: 1736660903.975855	end: 1736660905.068589
word: niton	start: 1736660905.068605	end: 1736660905.666405
word: ymolt	start: 1736660905.666423	end: 1736660906.698925
word: damns	start: 1736660906.698940	end: 1736660907.792486
word: sauba	start: 1736660907.792505	end: 1736660908.377520
word: cardy	start: 1736660908.377535	end: 1736660909.448936
word: paire	start: 1736660909.448951	end: 1736660910.517068
word: lobed	start: 1736660910.517083	end: 1736660911.593617
word: llama	start: 1736660911.593633	end: 1736660911.932241
word: backs	start: 1736660911.932257	end: 1736660913.017776
word: belay	start: 1736660913.017794	end: 1736660914.048925
word: kavas	start: 1736660914.048940	end: 1736660914.624549
word: hires	start: 1736660914.624566	end: 1736660915.641875
word: paxes	start: 1736660915.641891	end: 1736660916.721632
word: fuzzy	start: 1736660916.721651	end: 1736660917.347970
word: vaute	start: 1736660917.347993	end: 1736660918.412989
word: trois	start: 1736660918.413029	end: 1736660919.479879
word: panni	start: 1736660919.479897	end: 1736660920.095934
word: forby	start: 1736660920.095950	end: 1736660921.162993
word: unces	start: 1736660921.163009	end: 1736660922.197451
word: yuzus	start: 1736660922.197467	end: 1736660922.817887
word: vrouw	start: 1736660922.817904	end: 1736660923.921501
word: camis	start: 1736660923.921518	end: 1736660925.004801
word: rymme	start: 1736660925.004818	end: 1736660925.630086
word: skyer	start: 1736660925.630103	end: 1736660926.724572
word: jesse	start: 1736660926.724593	end: 1736660927.068930
word: polts	start: 1736660927.068946	end: 1736660928.180679
word: caret	start: 1736660928.180696	end: 1736660929.243725
word: ridgy	start: 1736660929.243742	end: 1736660930.340589
word: pills	start: 1736660930.340611	end: 1736660930.930494
word: close	start: 1736660930.930511	end: 1736660931.980222
word: voars	start: 1736660931.980238	end: 1736660932.982337
word: gowds	start: 1736660932.982353	end: 1736660934.038943
word: hayed	start: 1736660934.038990	end: 1736660935.109988
word: sleet	start: 1736660935.110005	end: 1736660935.727137
word: llano	start: 1736660935.727153	end: 1736660936.295474
word: horny	start: 1736660936.295490	end: 1736660937.383214
word: darks	start: 1736660937.383232	end: 1736660938.438524
word: aleph	start: 1736660938.438540	end: 1736660939.518757
word: lefte	start: 1736660939.518789	end: 1736660940.119470
word: snash	start: 1736660940.119505	end: 1736660940.717932
word: quina	start: 1736660940.717949	end: 1736660941.784848
word: boars	start: 1736660941.784865	end: 1736660942.825465
word: moble	start: 1736660942.825488	end: 1736660943.872673
word: shako	start: 1736660943.872690	end: 1736660944.949671
word: tress	start: 1736660944.949687	end: 1736660945.544821
word: wahoo	start: 1736660945.544837	end: 1736660946.142004
word: trest	start: 1736660946.142021	end: 1736660946.738620
word: shakt	start: 1736660946.738635	end: 1736660947.815219
word: doula	start: 1736660947.815238	end: 1736660948.875223
word: lited	start: 1736660948.875239	end: 1736660949.951860
word: lefty	start: 1736660949.951875	end: 1736660951.037987
word: emyds	start: 1736660951.038002	end: 1736660952.113346
word: sunup	start: 1736660952.113362	end: 1736660952.737103
word: biffy	start: 1736660952.737127	end: 1736660953.337616
word: malwa	start: 1736660953.337632	end: 1736660953.931350
word: yedes	start: 1736660953.931367	end: 1736660954.526205
word: madge	start: 1736660954.526220	end: 1736660955.576860
word: snubs	start: 1736660955.576875	end: 1736660956.180856
word: seepy	start: 1736660956.180871	end: 1736660956.791411
word: furls	start: 1736660956.791435	end: 1736660957.841303
word: hexed	start: 1736660957.841318	end: 1736660958.443965
word: dural	start: 1736660958.443981	end: 1736660959.529965
word: motto	start: 1736660959.529981	end: 1736660959.863849
word: ammon	start: 1736660959.863866	end: 1736660960.461149
word: shale	start: 1736660960.461165	end: 1736660961.547694
word: mulls	start: 1736660961.547711	end: 1736660962.152508
word: snath	start: 1736660962.152528	end: 1736660963.222750
word: boast	start: 1736660963.222765	end: 1736660964.274471
word: gater	start: 1736660964.274490	end: 1736660965.313993
word: hexes	start: 1736660965.314008	end: 1736660965.918172
word: moldy	start: 1736660965.918189	end: 1736660967.006977
word: urbex	start: 1736660967.006999	end: 1736660968.089045
word: koban	start: 1736660968.089062	end: 1736660969.142860
word: novas	start: 1736660969.142876	end: 1736660970.191479
word: velds	start: 1736660970.191496	end: 1736660971.231157
word: yawny	start: 1736660971.231172	end: 1736660971.836151
word: emong	start: 1736660971.836172	end: 1736660972.927043
word: tharm	start: 1736660972.927059	end: 1736660974.004901
word: thars	start: 1736660974.004920	end: 1736660975.054642
word: vegie	start: 1736660975.054658	end: 1736660975.666471
word: gowfs	start: 1736660975.666487	end: 1736660976.755029
word: perky	start: 1736660976.755046	end: 1736660977.841679
word: welkt	start: 1736660977.841700	end: 1736660978.904911
word: fores	start: 1736660978.904929	end: 1736660979.940288
word: biali	start: 1736660979.940312	end: 1736660980.546211
word: churl	start: 1736660980.546227	end: 1736660981.627825
word: zimbi	start: 1736660981.627860	end: 1736660982.239349
word: kulan	start: 1736660982.239372	end: 1736660983.307083
word: shame	start: 1736660983.307106	end: 1736660984.368433
word: churr	start: 1736660984.368468	end: 1736660984.981135
word: axled	start: 1736660984.981151	end: 1736660986.049249
word: moles	start: 1736660986.049266	end: 1736660987.092959
word: kulas	start: 1736660987.092976	end: 1736660988.140570
word: alert	start: 1736660988.140586	end: 1736660989.214456
word: wiped	start: 1736660989.214473	end: 1736660990.288182
word: ronin	start: 1736660990.288199	end: 1736660990.894535
word: tonus	start: 1736660990.894547	end: 1736660991.957387
word: blook	start: 1736660991.957408	end: 1736660992.569955
word: gursh	start: 1736660992.569972	end: 1736660993.630912
