word	expected_entropy	frequency
budge	3.91893	418361
raphe	5.07174	70388
shade	5.38552	6996835
kooky	2.37285	153380
linch	4.48986	44144
spahi	4.62402	0
stool	4.55821	3031945
dwaal	3.59256	0
pecky	3.44507	0
indri	3.72077	58805
khaph	3.30154	0
slats	4.86985	297172
caeca	3.62096	0
shads	4.37886	19622
exeat	3.88329	0
braze	4.4268	58124
relie	4.80397	0
chats	5.1806	2666432
glary	4.35508	0
smalm	4.1004	0
diels	5.39579	59558
false	5.1088	33476460
mitch	4.40456	2464162
mazes	4.6114	325527
cided	4.17992	29066
mined	4.76581	1025833
fares	5.39159	5093799
birks	4.43135	120549
manul	4.40089	0
fifed	3.76344	0
feods	4.84699	0
woven	4.27821	4248524
gurry	3.24602	19106
lapse	5.32468	1459542
lyams	4.48266	0
plues	5.04099	0
runds	4.64989	0
pipal	3.86152	0
skews	3.78026	75297
graze	4.49423	364990
roule	5.29204	59125
tipsy	4.47687	279464
razee	4.16506	0
serai	5.59661	35974
salse	4.99534	14186
wombs	4.07018	51318
papaw	2.60541	22881
saran	4.69449	215052
intel	5.19082	28995654
caxon	4.03156	0
leave	4.24286	70957750
waits	5.19481	2362199
wails	5.0679	102509
hempy	3.74991	0
boxen	4.12732	79417
nance	4.42077	705947
olein	5.05191	13736
codec	4.2111	3048388
unbar	4.28666	0
ayrie	5.12401	0
forms	4.6007	63561604
ranis	5.40306	0
durns	4.80369	0
leary	5.00589	675295
kaifs	4.4081	0
nabob	3.531	28856
feyed	3.38189	0
zippo	2.7504	1103856
galax	3.14479	171399
heady	4.49298	434375
stale	5.84866	1065657
windy	3.66712	2162674
lynch	3.83572	4920597
ayres	5.3708	606243
stalk	4.90138	936028
stall	4.6692	2114252
dilly	3.47162	161256
scrab	4.65518	0
blond	4.27987	5155053
scope	4.92987	23349420
brees	4.71586	126037
resaw	5.04117	0
trior	4.74294	0
primo	4.39656	912120
droil	5.00253	0
jamon	3.76772	79218
regal	4.95792	2236787
fiscs	3.71981	0
gyves	4.07587	0
avail	3.80364	3902711
besaw	4.47908	13762
panne	4.33702	95153
wokka	3.20466	0
reast	5.80564	12992
hooch	3.16902	201647
fryer	3.65978	866546
sprag	4.67281	0
began	4.3316	38269468
etnas	5.47332	0
white	4.88105	209863729
biach	4.3773	0
beach	4.56322	105642682
while	4.80285	226194991
shive	4.87218	114265
build	4.14583	77203075
shine	5.37174	5881862
thank	4.59073	63234550
beast	5.2698	14787561
teems	4.69722	53560
dants	5.21542	24917
munis	4.54612	46585
narre	4.87267	70750
hakus	4.4475	0
spivs	3.58745	0
shirr	4.56744	0
pupil	3.52605	4167137
choli	4.61065	64006
kokam	3.34087	0
platt	4.24508	1052481
whity	4.06874	0
hakas	3.97387	0
bylaw	3.45435	1070798
nalla	3.32634	13771
emend	3.79219	47283
seame	4.77852	0
bufos	3.95026	0
peeoy	3.69806	0
siren	5.68739	1354779
kamas	3.7672	67455
jomon	2.91824	29102
boysy	3.37913	0
clods	4.85348	47107
chirm	4.46155	0
bride	4.89125	8650665
incel	4.82374	0
incus	4.4428	37616
tuans	5.33118	0
fribs	4.41764	0
cobbs	3.82256	142352
fogou	3.01693	0
niter	5.44618	43607
rusma	4.4946	0
ernes	4.89849	0
erbia	4.76809	0
dight	4.24833	14372
yapon	4.09148	0
fatal	3.89859	6779744
advew	4.07732	0
cruve	4.42667	0
terse	5.18155	287692
knoll	3.60956	965905
fango	4.05238	19896
bawdy	3.43643	160667
fanos	4.78218	0
arhat	4.47195	28698
dovie	4.59385	23016
taxer	5.08078	0
pokey	4.07377	270609
ngoma	4.08166	18454
epoch	4.39376	1680235
benes	4.41291	97606
gride	4.92099	0
ribes	5.27176	91379
sated	5.67878	88075
flamm	3.28465	42179
halwa	3.58795	25564
alike	5.00249	6220739
rowth	4.65744	38465
waned	4.78469	183450
twang	4.31932	243118
jibes	4.40987	49492
grits	5.21641	445581
quoin	3.84153	68402
teles	5.12947	53095
align	4.5635	5478643
hares	5.78181	270712
midis	4.0086	344574
woofy	2.82289	0
babes	4.47645	27016030
inspo	4.33863	0
koine	4.85737	39394
shaya	3.88204	39577
dargs	4.95288	0
korat	5.03817	47485
spayd	4.19608	0
dwarf	4.00889	3072068
owler	4.82855	0
strad	5.33521	30021
darky	4.04441	27826
quist	4.27615	89328
gator	5.10301	1536519
katas	4.27471	29296
hairs	5.45954	1258412
coots	4.60156	112876
strak	5.02224	0
shaul	4.99308	239120
dodos	3.50335	19185
deils	5.37244	0
strut	4.46027	1271153
dukka	3.01888	0
wiser	5.15965	841127
slain	5.25184	1281084
ramps	4.75824	1651245
exert	3.98957	1109622
ditzy	3.46964	66065
slaes	5.12709	0
hinny	3.44101	0
gisms	3.75183	0
claim	4.50024	40085342
toros	4.96136	138100
brace	5.08153	2182960
arish	5.23425	45447
afars	4.26663	16470
modem	4.04583	15984492
brass	4.37951	14298573
modal	4.5668	1718570
lyard	4.49376	0
arced	5.2235	26654
toils	5.69618	123054
modes	5.17008	14131325
runed	4.87041	14880
gigas	4.13705	90433
prest	5.32733	84451
ferry	3.55383	9208954
ippon	3.47164	35894
fillo	3.66476	0
butoh	4.19761	38293
wrack	4.09805	68820
ecads	5.01371	27731
pling	4.05219	103860
unwet	4.55662	0
skeds	4.02004	0
pisky	3.68338	0
warps	4.72334	126492
lemon	4.68894	9066930
desis	4.53954	26353
saucy	4.43059	474568
lurch	4.46639	204983
witch	4.25229	6671560
salps	4.27469	0
gleba	4.35854	0
shets	4.80904	0
spets	4.59661	0
situp	4.74702	0
truth	4.19712	35345925
icons	4.90834	13649671
saics	4.60973	0
chela	4.93556	106929
quant	4.13222	515573
lulus	3.29815	0
vocal	4.28769	9082826
dirks	4.66756	148968
moths	4.94804	804700
visto	4.58439	287086
kehua	4.20017	0
fayne	4.41393	0
kites	5.26995	1202129
borty	4.45623	0
deawy	4.1895	0
tophi	4.54661	0
vivas	3.8884	52978
vivat	3.79854	22376
adoze	4.32924	0
clept	4.6945	0
foist	5.01387	55908
frets	5.26993	327989
kings	4.15653	14914273
kebob	3.20076	0
sumac	4.41703	181045
maria	4.13749	14347893
brent	5.01719	4683680
bloke	4.36806	766763
jagra	3.2426	0
reata	4.87254	15023
mired	5.04952	276967
skoal	4.8119	42373
plyer	4.50656	25371
neafe	4.19093	0
mires	5.46058	58144
merit	5.24453	6450895
redes	4.78815	201864
bepat	4.65704	0
feare	4.54256	38620
flics	4.48972	97473
saved	4.97604	19635976
aleye	4.32639	0
meins	5.13344	35867
ovens	4.76021	3443150
teene	4.21738	0
savin	4.70811	303518
machi	4.16393	293238
whoop	3.22952	331753
chuse	4.83871	28372
pinks	4.27963	372544
penks	4.47888	0
pangs	4.52755	194132
saves	4.53757	6892635
whoot	3.82494	21476
spike	4.72354	4833410
thagi	4.64176	0
cavie	4.75428	0
grens	5.18196	17393
spice	4.99874	7120274
baals	4.23914	0
cloye	4.62384	0
khoum	3.71528	0
sonsy	3.98323	0
crept	4.9428	588735
glogg	2.89867	52283
sohur	5.01475	0
smush	3.65588	36448
cavel	4.69135	0
hanky	3.82072	287363
denet	4.55659	0
label	4.27181	41359857
gloss	4.23589	3426618
plaas	4.29998	0
bucko	3.35819	47129
afros	4.90252	24950
kerne	4.22135	35166
clout	4.72377	639706
wadis	4.78553	16705
mourn	4.57735	779010
luged	4.47308	0
antre	5.62014	0
choux	3.69775	40291
kobos	3.52211	0
abler	5.04438	29740
rache	5.15754	61081
silts	4.71983	47638
ligan	4.49727	0
humas	4.53485	0
fitna	4.4811	0
moots	4.47839	95227
powns	4.47563	0
agone	4.95198	0
mools	4.34207	0
brims	4.63203	62671
roads	5.41285	15093621
silly	3.96593	6833654
missa	4.01982	231828
uprun	3.45353	0
kills	3.97948	6484339
steds	4.64241	0
agros	5.06672	0
kelly	3.30693	30510238
gynie	4.35079	0
kytes	4.6292	0
kukri	3.26574	16200
flava	3.10095	265029
cecum	3.45331	70881
syboe	4.5493	0
world	4.55981	431934249
jaker	4.25931	0
alone	5.39086	39326417
groom	3.68081	2637912
cutes	5.26155	0
yagis	4.51716	17911
wolve	4.34537	0
doseh	5.19247	0
allyl	2.83104	130966
dosai	4.79099	0
scaff	3.59141	0
bakes	4.78071	173816
maaed	4.321	0
aloft	4.72406	497342
therm	5.01667	504374
hodja	3.85612	0
jumps	3.31735	2793122
mural	4.56891	1367338
harns	5.32792	0
paced	4.7261	2755521
gybes	4.22402	0
busby	2.83007	412048
ganja	2.91503	240308
rugby	3.33801	12992179
unmix	3.31363	0
hoggs	3.95926	12981
cawks	4.16825	0
gooks	3.70658	42729
rhine	5.21232	1162642
doges	5.13351	19033
owies	5.11137	0
vases	4.43494	1657182
hinge	4.68994	1758893
goosy	3.6295	0
siver	5.11101	101095
stomp	4.59887	1168038
yogee	3.98762	0
chana	3.94158	172039
shans	4.56556	0
ulyie	4.5224	0
slant	5.46506	1313083
kandy	3.72633	299591
lunet	5.1292	0
wimps	4.06764	172107
erode	4.60858	774411
pouch	4.12397	4023912
diene	4.53878	76972
nixer	4.53057	0
raggs	4.24418	31733
arled	5.42277	0
momus	3.91178	58407
obese	4.35933	1673406
thuya	4.1837	17449
fiord	4.585	88109
zeins	4.61377	0
diebs	4.93561	0
recti	5.03945	13476
looks	4.06704	43897035
metis	5.2939	355814
refer	3.45891	27099706
snarf	4.81386	104552
barmy	3.96209	75129
plouk	3.89088	0
pesto	5.11874	521625
filet	5.00164	550472
below	4.17575	145701629
wraps	4.75112	2781569
fleas	5.0555	668194
tapes	5.653	9719559
updry	3.64387	0
mincy	3.78424	0
welke	3.66003	108810
algum	3.95559	21242
seron	5.47511	0
exode	3.56023	0
butty	3.06888	33867
peaze	3.68109	0
eusol	4.83152	0
jukes	3.96381	121710
rated	5.5392	59102029
hurra	4.05137	46164
voulu	3.33125	21672
withe	4.80346	72784
soare	5.98572	0
warez	4.37165	2375829
exing	3.71632	0
pearl	5.21387	18707334
sarky	4.47232	20639
kranz	3.81358	109736
rawns	4.9421	0
bourg	4.13522	219928
wains	4.93842	0
ratal	4.51868	0
gaunt	4.57812	338487
covey	4.15057	720367
kombu	3.33682	20988
lader	5.37596	101679
salix	4.58289	261339
sleer	5.01607	0
emmet	3.4905	439231
speat	5.37363	0
pulls	3.83707	3846669
freed	4.16168	2683280
oboli	3.6304	0
yarta	4.1201	0
stave	5.2496	363443
pical	4.4347	30280
puffs	3.11544	502996
omega	4.35918	10289113
druid	3.91845	1160196
goads	4.96813	49971
vigia	3.19237	0
trows	5.2341	0
goaty	4.59959	0
obols	4.0738	0
offie	3.80439	0
puffy	2.26404	3488647
posts	4.41708	216822128
freer	3.58804	534734
kibla	3.96091	0
nisus	4.09423	114722
ouped	4.4473	0
freit	5.08112	0
cento	5.04447	86902
upter	4.87631	0
start	4.94271	161913408
remap	4.6717	151596
nabes	5.17078	0
agene	4.33983	0
flors	4.9281	0
dried	4.59262	6331606
veges	3.95393	25082
snead	5.2546	175337
maise	5.40369	0
furca	4.1582	0
shule	5.16909	0
marry	3.73763	4388137
teths	4.69509	0
pakka	2.4656	0
asses	4.13582	4583177
melts	5.22333	716330
cushy	3.84429	147465
shove	4.86	847364
skids	3.79697	343992
bemix	3.64668	0
snees	4.18857	0
assay	2.98876	3855224
melty	4.46064	32620
takin	4.7276	377723
laths	5.22842	19745
shorl	5.26515	0
woken	4.34133	364304
phare	5.26835	320138
eilds	5.12427	0
plane	5.0907	17799728
spile	5.31583	0
whirl	4.56523	622629
nosed	5.22055	611383
phang	4.14663	184350
micas	4.75927	39750
oping	4.02965	102743
hends	4.95616	0
shits	4.64212	238365
sixmo	4.03746	0
slips	4.20661	2587498
conto	4.13184	347030
plant	4.87021	53247607
dabba	2.63507	36124
romal	4.84709	0
child	4.51977	119747393
casas	3.71449	538695
aunes	5.38011	0
afoot	3.93909	364417
vizir	2.93671	0
caphs	4.64709	0
aorta	4.69103	641057
front	4.82761	100886343
brink	4.06722	1484879
brods	4.78695	0
gamay	3.11166	45134
retem	4.52904	0
amens	5.21502	0
agood	3.70281	24742
roams	5.28586	98175
veena	3.95844	106744
betid	4.76128	0
arena	4.67241	13966572
stear	5.78459	24734
briny	4.1055	66915
token	5.03201	5672353
hiant	5.1183	0
betel	4.32709	126006
ovoli	3.4869	0
jihad	3.90763	2048833
ponty	4.28553	128325
viers	5.11981	25474
jinks	3.7676	137967
bates	5.45314	3503755
pixel	4.27371	8813200
awned	4.72366	19334
atoke	5.09823	0
jehus	4.19957	0
nebek	3.52711	0
kynds	3.67444	0
aliya	3.70528	86771
parch	4.58109	27869
alums	4.71461	271859
loess	4.92601	156409
flask	4.16929	1150132
krill	3.844	208654
cnida	4.41869	0
yealm	4.51544	0
jeels	4.10481	0
snipy	4.19842	0
larum	4.59161	0
couta	4.75428	0
myrrh	3.35046	294893
perst	5.30128	0
pilum	4.00348	0
pilei	4.16905	0
laird	5.15471	896267
croft	4.7091	1468213
rayne	5.04544	281257
seton	5.50774	1136773
yeads	4.89717	0
plead	4.74518	1125870
talks	5.03815	15484166
heled	4.30552	0
leres	5.05428	0
tsadi	4.97263	0
crits	5.40292	78587
daurs	5.1228	0
alien	5.45491	10490554
dopes	5.14319	42277
peles	4.59501	15429
talky	4.25428	50436
koros	4.17363	0
palet	5.33199	45716
rhomb	4.13336	88692
tacho	4.76632	165560
deoxy	3.74247	208737
corks	4.77224	206732
dinna	3.86757	41912
heids	5.19566	0
bozos	3.2079	49842
shawm	4.4044	0
colin	4.79362	8807299
mucin	3.98589	124414
reuse	4.66592	3950428
hikoi	3.4181	0
gangs	4.03656	1743105
poupe	3.98321	0
sigma	4.46566	11864409
zobos	3.18618	0
spacy	4.23345	39233
loric	4.98088	0
sidle	5.44771	54306
lymph	3.41087	1781845
poxes	4.62916	0
braid	4.70365	981945
clasp	4.63901	1354393
clast	5.23785	75845
loral	4.55586	154870
animi	3.704	21791
reiki	3.96314	1962162
loran	5.16508	223906
yawey	3.61359	0
tassa	3.94765	85450
curse	5.13161	3982181
ariel	5.67806	2731662
polio	3.91319	1298845
loots	4.78447	47910
fuzed	3.43446	0
hymns	4.02123	1409831
maqui	3.50076	0
polar	4.98509	7715471
thrae	5.6546	0
reiks	5.11172	0
balti	4.64819	137642
dowed	3.95253	0
pepla	4.04787	0
phone	4.84741	256643812
upjet	3.99032	0
refry	3.45996	0
pappi	2.82562	0
updos	4.31832	86607
knawe	4.36959	0
lamed	4.93536	45011
times	5.50296	202950880
woman	4.22108	70613606
bytes	4.72341	30848384
sheva	4.76509	181594
xylic	3.22233	0
honds	4.83123	0
legge	3.37446	434372
garre	4.66098	0
bices	4.97429	0
sophy	4.25763	75315
grays	4.66776	888341
welts	5.13189	75287
carle	5.48543	405785
fuero	4.58806	0
walds	4.64291	0
alder	5.34633	972850
mudge	4.06774	202164
cardi	4.76061	134432
damar	4.03788	60420
dames	5.21825	384012
bough	3.8419	520067
gomer	4.87915	150383
carts	5.54809	3559795
exist	4.67744	25349128
lures	5.46849	1164163
spent	5.16737	29719451
carls	5.37324	71443
fordo	3.66034	0
rived	4.67101	56254
pulis	4.66264	15049
sines	4.89102	79686
stake	5.32574	5061965
sinew	5.07569	74869
tribe	5.308	7890695
thyme	4.44675	1007823
arpen	5.1772	0
tossy	4.20506	0
ginks	4.20366	0
merse	4.639	0
tomes	5.59495	222783
merge	4.09382	5961585
keeno	3.92845	0
cacky	2.97314	0
lossy	3.97324	402399
kievs	4.44441	0
floss	4.05332	1013783
mauts	4.99684	0
edits	5.29232	4631228
zurfs	3.63695	0
ngwee	3.62168	0
drink	4.30335	29254937
endow	4.08619	195844
marks	4.69658	19747824
tinge	5.03948	224709
vials	4.91803	751274
micra	4.56076	243254
hazan	3.21369	52114
riant	5.41338	0
malam	3.09344	63480
royne	4.97181	0
dated	4.60964	12707511
alkyl	3.09641	637228
poddy	3.16173	0
tango	4.81999	2727306
lance	5.21672	5509634
datum	4.33308	2226219
spuer	5.0551	0
shook	3.8559	2917411
sluit	5.19788	24797
feats	5.32873	693557
shool	4.37578	89902
micro	4.54585	22219932
datal	4.19011	0
varia	3.90168	281539
tanky	4.20061	0
tangy	4.31025	333638
gowns	4.4398	2217657
kyaks	3.38187	0
sloop	4.09618	295505
shied	5.38723	103457
varec	4.81585	0
gluon	4.19758	389852
buffe	3.10575	0
cowls	4.67482	39950
limma	3.75317	18356
zaida	3.26467	21138
spial	4.94263	0
buist	4.67037	39457
lumme	3.84355	0
slier	5.72013	0
puses	4.24364	0
climb	3.89112	5697476
brome	4.79502	133473
gongs	4.01812	121530
smoke	4.72679	16567733
squat	4.39075	925062
bromo	3.61509	215016
seder	4.84199	315708
chimo	4.31517	49195
rewon	4.67775	0
goels	5.34185	0
potch	4.44518	31494
nodus	4.72229	0
aygre	4.72523	0
ouzos	3.26241	0
lyres	5.15714	36304
molar	5.01062	650262
lotus	5.20294	9759485
molas	5.08003	36986
gilts	5.00573	146810
elute	4.43223	39723
netty	3.9326	28089
agloo	3.71872	0
pones	5.31354	15620
gelly	3.52329	26858
teugh	4.60048	0
slype	4.60126	0
kicks	3.52022	3792491
tramp	4.78057	1087707
gytes	4.81213	0
enemy	3.35509	14084182
bints	4.88469	0
bantu	4.34563	215030
dufus	3.29263	26201
skate	5.40031	4932092
tilth	4.3105	48587
yeggs	3.6719	0
grice	4.93547	225915
elide	4.39255	23795
banty	4.22165	0
hosen	5.30147	120694
thete	3.99	0
parps	4.35388	0
cubeb	3.48252	0
larns	5.42418	0
talls	4.86612	43808
sawer	5.41683	0
tilly	3.95453	616707
luted	4.92392	0
darns	5.28133	0
ungag	3.25512	0
rased	5.50137	0
emoji	3.72054	0
ungum	2.7883	0
buaze	3.88514	0
middy	3.10519	29344
wanty	4.196	0
derry	3.88609	1348652
alfas	4.03346	23952
zoeae	4.01729	0
stoke	5.16868	2552684
liter	5.55695	2768775
noway	4.02386	26329
tungs	4.63439	0
shall	4.51198	191963867
gooey	3.86815	335656
amirs	5.17907	0
azote	4.7962	12841
piers	5.3949	1061175
dinks	4.38829	36255
boeuf	4.05118	81542
avize	4.03117	0
kepis	4.65013	0
vires	5.1904	86820
moppy	2.96548	0
clats	5.32792	0
gipsy	3.87252	387772
orval	4.57423	53993
kidel	4.64272	0
teste	4.29765	126441
taste	5.18239	17311343
relit	5.47577	0
ferms	4.65902	0
baled	4.80253	78514
firer	4.24028	26208
yangs	4.31861	16205
locie	5.2121	0
maneh	4.96625	0
levee	3.37221	766160
lolly	2.99546	259984
piped	4.03314	560993
biont	4.76705	0
vichy	3.35231	282961
gulps	4.12344	55790
plumy	3.41488	0
bleys	4.51881	21869
lever	4.14336	3566558
serif	5.10309	2109334
laves	5.19661	0
ruble	4.64863	265028
blees	4.55683	0
serin	5.52524	38729
ogees	4.49296	0
orant	5.43325	0
comte	5.10768	412474
ledge	4.0218	1157598
swale	5.30849	198985
walis	4.95864	0
grant	5.00972	47609624
tiars	5.82924	0
alays	4.09678	0
axing	3.72581	53425
forum	4.03571	254478181
sains	4.7256	66940
azyme	3.67324	0
speos	4.44899	0
speks	3.87914	0
soaps	4.5008	2347810
roles	5.75367	13171507
boron	3.88543	865654
godso	3.84468	0
sects	4.68528	603808
abele	4.40278	62988
borgo	3.59232	257924
sechs	4.32418	49108
cairn	5.08716	688283
hoyle	4.77819	736006
gleys	4.59013	0
truss	4.59419	1484384
nanos	4.47113	203719
prose	5.3464	3085898
dears	5.6283	217282
fools	4.14256	3167945
glean	4.77313	232952
glees	4.63136	0
arson	5.20628	989351
chews	4.66713	765973
troak	5.01108	0
kitty	3.38141	6414935
tromp	4.71068	66441
siker	5.19538	0
scrub	4.2372	2360299
actin	4.76859	1356491
fesse	3.50396	21134
sikas	4.18249	0
coals	5.3861	490751
bolar	4.84383	19223
regma	4.53748	0
licit	4.15264	63456
bolix	3.85027	0
scrae	5.566	0
keech	3.58302	55450
oculi	4.2808	34351
yarrs	4.31329	0
ached	4.77449	153141
dices	5.15953	114430
armet	5.49193	0
argon	4.71056	760267
vigor	4.18386	977544
scram	4.76232	139774
skran	4.78957	0
ulnar	4.79575	139384
uteri	5.10938	96583
skirl	4.79127	0
merls	5.24748	0
umiak	3.93512	0
burka	3.86394	79244
bigae	4.67465	0
jagir	4.12315	0
shola	5.17309	49881
skint	4.7946	118519
laksa	3.90385	32438
altar	4.58247	2627835
guard	4.51412	21137924
figos	4.32849	0
react	5.49915	4126376
aphid	4.32075	295138
sloth	5.2274	519428
douks	4.31672	0
spurs	4.01603	2295629
tendu	4.6984	0
thang	4.65125	601478
grein	4.91342	22178
whilk	3.9165	0
micks	4.09279	30660
crews	5.00545	2986282
oonts	4.63925	0
clunk	3.77573	67116
labda	3.55455	0
kamme	3.79543	0
samel	5.3606	0
pikau	3.86347	0
whipt	4.20845	0
pikey	4.00096	27656
noyau	4.1177	24399
rosit	5.48774	0
dhaba	3.45969	16049
kamik	3.3757	164880
thanx	4.31237	1979526
chubs	4.17019	171399
wagyu	3.36386	19825
spiny	4.23457	366114
nomen	4.16935	150990
pumps	3.31817	9456489
wurst	4.7306	92889
morph	4.4403	759670
glory	4.30614	13158826
clink	4.0369	164177
ceria	5.21218	33549
oiled	5.0649	776472
abcee	4.10426	0
morts	5.34659	78882
wilis	4.06758	0
camas	4.1433	377315
skyed	4.26556	0
mooks	3.7484	37312
racon	4.84004	0
renig	4.79172	0
potts	4.46747	985205
antar	4.50051	62848
vinos	4.53763	110986
naffs	3.80544	0
zebec	3.01655	0
fanga	3.19642	0
arete	5.24275	181243
trave	5.34971	145105
ponzu	3.4301	20031
tokos	4.24447	0
taupe	5.12129	668030
kefir	4.31951	58635
fates	5.38534	519225
mocks	4.1781	216156
veeps	3.88674	0
trans	5.71993	14243681
talma	4.09955	17793
telia	5.40466	233234
rebuy	3.98907	60787
peize	3.54916	0
theed	4.54477	16889
paris	5.24819	48831449
gundy	3.3868	105598
jiber	4.22384	0
satai	4.6623	0
ahigh	3.81441	12899
halse	5.45414	58579
vuggs	3.09083	0
woons	4.09194	0
pacta	3.8398	0
owled	4.53973	0
hopes	5.1855	9462715
tales	5.95854	11222332
alcid	4.55609	0
beefs	3.90548	106016
sahib	4.71277	352239
beefy	3.06359	366863
voter	5.07473	4905374
putts	4.0322	190514
mufti	3.83931	204002
puked	3.94994	69085
dalis	5.15902	14260
toxic	4.229	9065369
coops	4.04227	144776
spail	4.98641	0
kangs	4.32421	0
strep	5.39151	608154
amici	3.59742	498099
wuses	4.15254	0
inane	4.56569	319343
slays	4.13828	79674
sting	4.77179	2773263
dodgy	3.10333	571643
nasty	4.71864	7434847
azuki	3.20656	13449
seedy	4.0837	284954
vilde	4.52621	0
zuzim	2.47544	0
ghast	4.89314	159837
trema	5.25232	18640
clamp	4.1116	3639509
torot	4.01341	0
poufs	4.19649	0
foehn	4.53301	0
fraim	4.39844	0
gryce	4.3516	20104
radar	3.60839	14982375
chais	5.14222	18222
birth	4.72638	36286070
throb	4.70172	212889
braws	4.64917	0
naans	3.78341	0
sures	4.83882	159115
firns	4.77582	0
matlo	4.92148	0
loony	3.77684	320048
curio	4.70574	506765
schul	4.41175	33045
guide	4.51918	213378807
yakow	3.50441	0
bilbo	3.59303	255543
curat	4.99513	0
eiked	3.88927	0
filly	3.16123	499537
soyas	4.25268	0
tasar	4.94313	16330
emyde	3.30142	0
gules	4.96031	206933
gulas	4.70336	0
ficin	3.28469	0
sexts	4.16678	0
hemic	4.40419	14132
lases	5.04785	0
hayey	3.96841	0
faces	4.99979	15050854
serrs	4.24579	0
tweet	3.72391	168757
dweeb	3.48455	58921
demoi	4.39801	0
tegus	5.05095	0
comma	3.71034	2711522
dobla	4.34587	0
hired	5.25893	6526426
leash	5.37156	1310125
impot	4.31392	0
crays	4.86778	22904
lurgi	4.27571	21054
lagan	3.81908	112375
calpa	3.63037	0
karzy	3.32779	0
whens	4.83192	48116
wafts	4.53918	41443
cauks	4.44079	0
borde	4.97711	83278
vivid	2.53376	4479514
carns	5.33025	23434
comer	5.04385	581184
sheds	4.45639	1874143
cogon	3.59332	0
nolls	4.45082	0
bords	4.8362	14737
books	3.58465	347710184
abear	4.28451	0
yexes	3.58504	0
mokes	4.85688	29259
favus	4.03179	0
enate	4.82091	15204
logic	4.42068	23989892
symar	4.57611	0
tinea	5.52515	143689
realm	5.09221	6122762
ciels	5.44124	0
feaze	3.46902	0
dorse	5.53823	0
toast	4.95567	3262695
gibes	4.85601	0
avant	3.9013	2710283
mirex	4.41497	56648
milor	4.8325	0
milos	4.90777	307933
takhi	4.42784	0
twits	4.32697	66404
kluge	4.07619	130258
hoing	4.45059	0
kudzu	2.01508	288577
tenet	4.13759	834143
feart	5.24862	0
macho	4.30462	797523
datos	5.29739	567059
mbira	4.37654	46043
queme	3.20428	0
tiers	5.89883	892403
gaped	4.59226	67468
abord	4.60693	82154
shoat	5.33467	0
vaxes	4.40698	0
afore	5.10639	191691
gavot	4.34037	0
thawy	4.16232	0
tabis	5.18788	0
spiks	3.66078	0
tozie	4.85371	0
ghost	4.78657	14490042
haets	5.64234	0
gaper	4.9095	29551
sixty	4.10164	4851534
brook	3.44065	6044943
wader	4.98837	176850
bucks	3.62822	6165133
deers	4.82295	85462
valis	4.81567	71633
girth	4.76162	492919
goers	5.46687	452132
nitre	5.52843	0
sears	5.17893	4897480
debut	4.32515	7220643
fogle	4.60639	101746
potae	5.34045	0
moire	5.35039	110581
gobis	4.5887	0
mores	5.53634	295725
moras	5.27876	31610
stell	4.78848	97231
potin	4.8111	0
piggy	2.82964	1053871
